population,human,human,human,human,monkey W,monkey W,monkey W,monkey W,monkey E,monkey E,monkey E,monkey E
load,1,1,3,3,1,1,2,2,1,1,2,2
delay,short,long,short,long,short,long,short,long,short,long,short,long
,-13,24,27,-14,22.08208731,29.60710577,14.19015557,46.68047129,-85.54231609,20.93087978,-99.51265611,-141.5657503
,12,16,6,-11,-21.28543816,-18.4195629,-68.00988144,-38.39716985,80.54005101,-52.0927434,-25.20572775,44.40131024
,23,55,-95,-68,-29.70798131,-29.95700314,-2.512178706,20.13053508,84.15429482,-20.7063293,66.67307988,-121.5166022
,-14,-30,-7,179,9.959859557,0.064117201,-92.75576134,-80.04673857,122.5261916,7.573920555,35.08910676,41.69496478
,14,-15,-28,-94,60.56820437,-107.330141,25.26213726,-112.0309836,-28.77722156,-52.64977117,-44.48541341,83.96281359
,-1,4,53,96,-96.16630157,-29.5478695,-93.6550848,48.0523942,49.79683786,110.7732858,-48.00449652,76.15859951
,12,44,-31,-169,0.729843064,12.40784294,-158.5758799,-65.87068649,-31.00506522,-79.77945324,67.82900433,-75.06911275
,41,-3,7,-128,-69.89086793,18.83586995,93.35940927,10.13598091,11.8114333,29.08659929,-53.89789604,-29.08752423
,-16,6,-5,-63,13.17552931,-19.16716525,-20.06622044,19.23290834,43.32959942,-41.18940147,174.1051861,113.145918
,-5,15,-125,6,-0.523266692,49.63014616,9.956547247,92.49590235,-10.63545091,-46.22158999,-47.61286696,76.10335197
,-50,29,7,123,-10.2618324,-36.16886836,-42.30223593,87.54868136,6.624503448,83.34167504,87.91550038,3.846926323
,25,-24,-75,37,-57.97370605,-37.51665514,-21.68446942,-43.53759931,12.65338331,-39.29464412,-40.72531789,-76.99470016
,-10,6,-17,121,-9.084210237,11.39371239,72.88351559,-53.49685126,74.19243848,12.92003671,113.8885971,88.06833128
,0,17,135,160,-27.51017421,0.366410784,22.86532478,-55.82153283,24.39319119,4.607356197,-32.8993767,-20.80604202
,4,-40,77,70,-36.63422946,-88.04384013,12.79663959,-83.96637718,-83.1956936,60.18357562,153.9733714,-18.69516957
,-26,-21,-109,-167,73.64443986,-5.30895983,115.016883,75.14877984,-62.41457071,-115.1054884,-56.03354815,141.641851
,-22,19,93,172,-27.29736093,-57.26827293,44.82920295,26.80898999,-86.19068977,-67.64394575,-40.433892,-18.13403723
,11,25,75,-128,-20.3333039,-33.28054973,166.7390943,35.91333437,62.64225504,167.1477655,3.826076801,-32.70014656
,-25,14,-14,-55,-22.51652549,32.27937862,9.33032022,58.97181915,151.6898708,-22.20840765,98.53666375,-14.46427268
,12,-18,150,-119,-17.85013505,-26.24311245,30.32241586,-2.177271883,63.52965479,-47.33291455,30.8032503,-160.8450017
,2,-1,7,-27,60.45951674,-77.16921073,-11.8123721,56.19007274,121.8499367,173.4466749,22.96028713,-169.4550874
,4,-8,-58,117,10.17359528,-11.8790291,2.614252722,25.28624347,-45.89910638,4.126090968,20.91718713,113.777832
,17,-2,92,22,-1.702847875,-17.96012473,159.1574582,14.19957334,131.7803337,-77.32716635,73.36356601,-47.65355732
,36,-24,-46,-15,-27.85796835,2.293425134,2.446061356,-1.27829551,-84.57800811,38.25284475,38.44626959,50.6493682
,13,12,-39,40,1.40225234,36.43370648,55.8965478,-73.07373098,-101.6026383,-65.29003543,20.81092252,18.23464778
,12,-1,-112,-114,-44.84594157,-56.15960892,-162.1017156,11.99692241,4.154270252,-102.0789866,141.5216703,-36.60499371
,-35,20,111,103,22.28447027,-56.41072775,-5.212599557,-15.22283226,-54.80121295,-95.80771273,-63.05359301,-173.9599482
,16,33,-66,-50,-83.15723548,-85.57448487,-40.43819152,156.9904315,38.77930264,-26.22953299,-121.9939353,-88.76286931
,-13,4,-113,12,-8.559035606,-73.15017917,-66.50002031,-130.5840444,-13.33662612,159.7700348,-10.70944031,98.43572084
,16,-17,-10,-4,58.72706045,64.55018308,-86.77470083,-130.3217358,-29.97002332,61.5925716,-33.66614798,-63.8272672
,-7,-10,30,87,-11.09781304,-43.8213369,-4.241444331,-171.9106096,-12.37717966,-77.19573253,2.184506696,111.612163
,14,6,44,-37,29.86647153,22.55784126,54.28503302,74.62503007,-2.921743086,-55.00787491,59.40260791,-49.44517573
,-1,25,166,-56,-21.49342112,-78.11379701,-53.7636652,9.8871794,-29.80342364,30.08757389,3.919240248,105.5780441
,45,-15,-152,-2,15.19860299,-34.06608108,11.34786376,-6.22302111,-54.39359881,17.20397167,40.92054271,66.41303919
,5,21,-1,43,34.87725602,17.30452213,-20.04057039,-49.0516094,-118.3128572,-59.04880167,-34.08708185,-18.52606985
,-17,17,15,80,72.90886065,2.14005736,10.47346285,-11.47979029,-53.20456402,178.9043815,14.01371775,116.6143247
,6,37,-11,23,8.398571852,43.50886214,-28.09423052,-84.58867723,-69.93920801,-18.32723697,-58.164255,-43.61155305
,-11,2,42,-119,47.53876461,-1.37132185,-50.42357974,83.96615583,13.74569637,-105.5064186,34.24386361,33.98031131
,-67,-17,-25,-12,37.6203507,-66.63486714,-17.23099851,-124.5437209,55.1192278,-53.93827199,49.4312925,-13.01036625
,-5,4,17,8,-26.36744098,63.5260698,-25.89363617,-8.369946519,-29.33267099,72.4890963,49.34965691,40.61114324
,-37,11,6,14,13.05984403,13.8352521,-139.6097108,-95.63689234,17.97156377,-45.45575363,138.1605642,-80.48408604
,19,-33,1,-48,58.15286802,18.99511551,47.27492927,124.953686,35.17687971,-100.6196553,150.518368,0.724854496
,-35,13,-166,5,-5.478594566,12.05155507,20.39896837,-9.535131574,42.87808523,-7.950095114,-34.07829705,-33.54397058
,22,10,-5,-61,18.54606811,-6.6631271,-62.35007944,-23.13658141,95.85526133,69.73302615,-61.32737005,-58.43838617
,7,2,20,126,5.306158293,-13.89383614,56.23555625,-25.20392396,-118.4968091,-62.40732513,-17.2144194,-70.34986159
,-35,21,-107,24,-51.62356809,-67.60007654,-72.30443152,-21.73457534,94.31504701,-28.85886155,-103.8373457,65.71241569
,5,-5,48,-15,2.605812074,22.91464707,-177.5255094,51.01877314,76.2126161,21.80636432,-115.5705196,87.53066123
,3,2,-15,36,6.688420148,-94.06734897,-32.148985,50.00437831,51.49284734,8.330084338,-43.5418832,28.39782388
,-32,13,41,-4,24.24203512,27.70526466,-135.9158472,113.2990791,16.50819453,11.85043755,43.41610718,-137.6057428
,2,-3,27,87,-0.999966035,33.93983644,-79.89382032,0.856982701,-24.72301202,112.7226243,-80.22937466,-7.634343999
,-10,6,-52,-70,16.65883626,11.44467382,18.29723767,-12.74229206,-39.42153273,61.39703773,112.8571434,66.32952216
,11,-19,-87,-16,-15.48388461,56.18008101,1.56080705,29.16869332,20.30638042,-80.54944909,12.45411573,-22.1717044
,35,-44,-25,55,77.03688161,1.63074223,42.17548016,62.44527334,31.1617271,-167.3757477,-96.11274413,109.3579641
,7,37,13,32,-151.2902017,16.24614711,-79.43952543,-27.49850447,19.44585342,-76.29990067,171.4925165,71.31408335
,-61,-17,-3,-128,34.14753657,-36.67434439,-52.16075943,6.728698719,-169.4050104,11.94879241,57.1616767,-177.1474079
,12,1,38,26,-28.48071828,5.615187215,-8.178210304,17.99440214,48.42389652,-56.27275903,-79.73870647,-78.10127891
,-6,31,-3,-28,49.2532775,57.07239883,-4.07937837,-153.1084485,62.44041353,124.5503563,-9.192407668,-18.45581604
,20,47,11,-73,-25.86449809,-66.09922822,-33.22680962,-25.67442109,-47.12157034,9.306560317,-3.844908004,39.24955083
,10,-24,-33,32,24.02384128,24.21519234,3.925193784,-36.22566661,144.6463313,-14.98278828,-40.84872217,72.87251188
,7,-20,18,15,60.79910244,16.05437845,127.1471213,178.990769,-31.62385031,-58.43279292,170.6640612,4.780788702
,28,21,-90,-14,5.725615161,-23.07410461,-159.6482272,-61.90309142,40.58455796,88.49541287,115.0843369,64.69317817
,-11,4,45,6,28.20824598,-34.69997272,1.792227281,4.881661607,-44.04833145,77.74090732,-42.96806394,107.4393825
,-33,10,-14,-29,3.472537718,-13.70428658,38.73294335,51.93760607,108.9075225,-50.54471356,-44.12725664,141.8704751
,24,5,-62,33,61.17078684,42.42311161,13.27623149,-31.15919801,-13.89115248,3.569782886,31.15344886,-40.47025989
,0,21,14,8,-34.61189745,16.57088786,36.07217376,-113.7600831,13.27313287,7.774375006,-100.2337195,18.6662805
,-75,-28,16,-9,2.391311635,-54.9904934,29.05178543,155.1385872,-50.5650845,-43.31739775,-137.483954,-22.94245239
,0,-34,34,105,57.47084909,-64.35098029,-19.85792498,0.989568684,-28.22000062,21.7121943,76.35142043,-55.85653064
,-39,-14,-59,23,16.69230607,6.866204147,-5.89418154,1.347436443,117.7529648,26.28426566,-4.038349897,-16.13920217
,23,-26,-16,-14,-8.587529013,-43.80200491,-37.28075412,12.49948681,-63.15512078,-37.119176,-20.99795399,23.06602046
,38,22,-35,90,-37.39361138,162.0531525,-120.3645067,-18.95167457,-68.45318199,119.3715058,24.67926313,62.80883375
,-13,-25,125,-25,-1.997150391,-5.022524746,-59.17403765,170.229392,66.44131643,14.52897381,-8.833802592,30.05372403
,-14,7,21,4,-27.22177912,-3.430056477,-54.73067317,2.989191417,92.45666714,-48.96103588,113.5295074,-81.20813115
,30,15,32,2,-53.43331884,25.60218755,9.102422508,-5.801832519,-127.4335982,43.69202414,-11.25177424,-104.4962212
,34,19,-109,16,-30.74687032,13.94762728,-146.8627808,-5.770371265,-12.77651854,25.86913475,-119.456556,-93.19328059
,-7,-16,-20,-32,-44.45185351,6.780352008,34.42948063,105.8124329,142.2011046,-58.55467662,-28.4319404,-44.84467568
,21,17,-32,-29,-91.98387074,10.69055011,100.5133615,7.203457175,116.5126406,4.415661905,-105.359592,70.09947616
,-11,5,28,8,20.59505406,98.85048471,-5.668484969,10.97502699,47.42299969,-65.29197536,-31.59393826,-84.53759601
,5,-11,9,-52,-21.69470714,55.14787346,-15.01993815,4.084244774,14.53694193,-2.126098829,-109.8087299,-111.1113894
,-9,-21,-60,-17,-0.693916738,-0.933236048,-47.32204486,-55.11979854,-31.20633475,-14.47831482,-70.40097081,-54.4899853
,47,-59,59,-17,41.51936636,-21.92645993,-21.86030989,-23.99376403,-59.03216485,-179.4557598,-29.11397756,-21.6833961
,-36,20,10,147,-61.03676936,-38.32547722,-5.606487604,-72.56021133,10.47897083,-32.49667894,70.75432676,-82.13172732
,-26,5,-24,6,49.01802939,-14.83305511,-8.745971282,16.73211239,-18.69338035,-17.37463562,-90.48728123,23.11681647
,-13,0,8,-1,-8.544645344,16.21958559,-171.8354233,4.083739877,79.45739143,31.09079152,-106.0149051,-109.8120407
,17,-57,2,-26,-24.3605913,21.37916892,65.89420109,34.99202731,123.6477435,-31.63789219,-155.2868777,-144.2825339
,4,14,-95,-1,2.535068483,24.10458235,167.1061173,51.4187494,-0.287779268,-3.975585943,18.57265351,32.57032607
,-3,17,-21,-78,48.33540915,119.8464039,30.67576518,-16.18921554,-13.13408031,111.7037944,-108.3210409,-133.7548657
,-3,35,-26,54,18.78580268,-81.31395718,21.06258045,-15.09815415,-82.15903851,146.5748245,53.28812999,50.86068852
,-17,5,61,-42,6.645297939,30.38181711,-94.39083128,121.2926235,-86.44238899,59.02886614,-7.539254998,60.48271114
,16,-8,50,-28,70.93482691,-27.15666251,23.21526617,92.1658361,2.077376715,72.70623145,27.64650885,-160.0912791
,21,-9,-26,-39,-18.57806741,-11.39922204,108.9285943,136.3790894,-28.50148088,-28.51463359,20.12027656,-18.87308563
,-2,-11,10,-12,-17.85013505,14.03707022,62.35829781,1.858351792,-21.30527106,-177.9075067,-77.02748977,31.39113673
,8,6,-24,9,37.69927766,-4.073998573,-10.70156954,-148.9366526,40.90054558,23.65196311,-8.376400478,-91.05888499
,6,4,-59,0,-58.01819612,49.59142997,-3.691472173,-85.30630157,-31.86920323,32.04848587,108.5948873,-86.50426487
,-22,21,-22,-7,-40.87150095,36.03239292,-12.57825745,87.09444241,-32.78210111,-11.13941143,-44.70910787,124.1392162
,27,-7,-62,-50,23.61414646,-29.50925625,1.185397552,-0.067626118,35.23883344,18.71600373,-141.811525,-130.2512552
,0,-34,27,-2,-55.45912626,-20.73460487,35.95243023,-83.674971,-25.91048794,-4.422781734,149.7976361,-59.89777536
,-13,34,8,17,4.831987382,30.81851945,-50.40548591,168.5803611,20.02132862,99.77108282,-23.09791331,130.2556849
,-19,27,-20,15,-77.62268042,-26.61893814,9.641395463,33.52557457,-106.1167765,34.18534094,30.5817944,-52.89577309
,-1,-27,-25,-109,24.41566833,11.5232141,94.82582046,-75.79205472,-33.16200329,-10.1602083,-109.8543936,-60.75050582
,37,-147,-16,11,23.26159099,38.47140342,14.68341777,60.51706094,23.59965145,-40.67301957,48.04326267,1.295762087
,-7,98,162,-36,-28.95694978,21.18364184,-122.5572224,107.4844389,39.05413772,-135.3970003,-103.7054042,3.827369053
,34,8,90,68,-49.12061858,-47.76005412,53.44670913,-50.61140864,-3.750024122,76.82760338,86.65237881,65.05678916
,-23,44,-31,132,51.62034378,29.25225602,-23.25528107,-11.84921855,-41.8072907,-16.29146854,50.03076351,45.01723124
,-19,-6,4,30,10.37698307,63.72729745,30.34393031,44.02151629,1.741694432,-23.64773282,49.57472781,146.8793659
,13,-41,41,11,29.64557458,47.95799971,-21.87863381,-7.140163692,-83.02452049,173.2311228,36.52890895,173.0747527
,45,15,-20,-31,-26.70642655,-94.73856895,-41.80180644,-96.81059063,-32.51984047,24.79877991,20.86666505,98.89265268
,30,-3,57,133,-22.67194532,74.13579325,1.835818642,-2.363380662,-52.15116982,20.17985307,10.95322935,-45.46417791
,-16,-157,24,88,-3.040857923,14.80732608,-101.2374069,-18.84558952,27.92006216,-26.25008381,-119.4100959,136.0838323
,32,156,-4,-1,-20.80860135,-34.83887838,2.500645306,64.26957289,79.38650344,-44.11225857,48.71932992,35.99332221
,-7,-20,7,22,-74.46264604,32.66522352,-23.32599521,81.94407464,8.259166134,5.255574985,14.73479238,-36.43293968
,20,-23,11,25,-0.605004497,2.838756532,-30.38693519,-13.04914032,-1.186921061,16.27207704,21.76372388,-58.5803121
,1,23,-127,38,21.63123538,39.30618241,0.903200879,-49.10577642,92.98198011,-45.29833142,-48.25566285,-70.52001313
,-19,-9,15,42,-12.99737526,-49.80574489,-41.29644231,15.69451335,-47.74979072,42.33706392,106.1180146,-29.42783398
,11,-8,7,40,-9.053125183,-55.59473403,-34.69924161,-53.1907883,115.4008994,26.20028081,-130.0402764,-1.911059477
,28,-12,-18,26,-95.51494474,-71.03477623,18.60068121,13.15599732,21.22631236,-60.86899304,12.10136679,59.81346972
,-17,17,12,-156,31.06841477,-41.59860732,-59.36214103,-55.1278509,108.0117414,51.68496279,86.92091541,-117.2954479
,33,-8,8,-12,-99.87176513,-15.64439748,-32.44634613,-18.75612331,-71.769424,102.4326946,57.33873281,71.64751737
,-6,-2,59,-18,-17.54425818,22.41434206,32.6258689,-80.56645486,-93.66398796,-43.8692278,140.9957414,16.66185504
,18,32,52,6,13.1605757,-50.31390741,-11.26459897,-69.98320572,-62.45964339,-36.87388662,121.5994011,17.98499865
,-3,-12,89,-171,2.064736416,16.05651558,107.4471884,-164.5854907,-5.129366575,68.14578832,-160.2690805,68.80756845
,-6,-42,48,173,9.306429441,0.548017711,32.8699053,-124.4513675,-28.26526721,29.94760455,91.92230871,34.78970619
,23,-7,4,-155,-69.37228645,-79.04412577,8.695511811,-124.1656512,65.32951619,-10.61596369,159.5415335,39.02934187
,-6,139,-147,-21,-67.86852435,17.52814793,-34.99578212,38.13724585,-60.59162033,67.19086572,-7.68999159,-88.2605991
,-3,-54,38,4,-14.78261763,-41.41499603,-66.02858641,175.1457399,4.171586862,55.01199223,165.4546088,114.8989543
,-19,-3,130,54,-30.89534213,18.19190368,25.37791683,-14.77541643,67.24074485,37.50107184,75.02924641,32.95621611
,18,1,-4,-44,-2.754415158,-1.02669603,-16.60147197,-71.28476027,-116.7822812,-1.944329462,-66.96019851,-96.4417629
,-27,44,26,166,2.940512959,11.83459067,4.235150688,111.3423122,-65.38373927,41.32768244,124.0193641,-66.18463153
,64,-18,-12,76,-52.35265482,8.902666675,-18.07041626,6.524234092,32.88123538,-46.42475441,-40.66268839,138.8359676
,-1,-11,88,23,40.12922233,-116.6958712,-26.02299767,35.23762952,80.73205284,26.43377817,-30.97115921,-149.7713569
,3,1,45,122,-46.78115345,-35.57987672,-138.5134229,30.49031246,-55.32794226,32.64843818,109.0239034,-34.99567042
,12,-16,84,-83,-10.69269159,53.7731791,15.42534679,-16.02398491,159.2104756,-45.2005215,138.1696005,-79.06653275
,-23,-6,162,143,-18.77462408,47.45638559,-17.83867782,161.2808941,34.95261979,98.1458789,-129.2257987,-7.785788837
,-22,-157,-32,3,-5.253880044,10.63526306,-21.72379584,-73.56927286,53.58834231,62.44672095,-58.26416009,-120.8734969
,6,6,11,-161,-37.23700696,-15.74445072,42.013421,-104.9409218,41.67377524,5.405311229,96.74531422,-24.07510609
,1,-17,23,-38,11.1546462,23.05137375,-37.56078419,15.49562526,47.87947046,43.37192455,119.0622651,-83.3908963
,-2,-33,21,35,-48.6946272,-117.8855909,-109.4138371,64.5223586,64.66199976,-1.235244895,-19.99996502,125.4246449
,-38,-31,124,16,55.86374719,32.98840131,64.55877156,-19.99550157,-13.0790798,62.10147494,-146.4159489,-54.65747163
,-3,16,-23,49,10.64355186,14.44947774,177.9588604,-22.94172347,-22.78339915,21.76398384,151.3506841,10.63787261
,-14,33,-19,4,43.42428221,80.62180481,13.74868415,-19.53776746,46.61147088,-11.7153031,-0.823961839,-34.52748169
,15,-91,80,78,28.82183658,-27.26563806,59.17510257,0.260989672,-34.50850194,43.55235176,-49.18871216,-168.0129593
,-11,8,-47,31,39.91533451,-41.92608898,0.280821656,23.61142484,88.96423349,126.2690167,-13.78631799,-13.5928954
,4,24,136,3,-40.4900727,-2.327883675,-45.78271801,-160.8781827,-57.75460964,-1.318283509,32.74441764,-23.83895456
,2,-21,9,40,68.21085617,1.530137186,-40.70042843,-139.2816767,0.215594505,163.6988869,-80.72896364,134.3315679
,-6,47,-141,31,25.31791568,-75.18530116,-56.32223138,41.36822624,43.80481486,86.26541303,-36.82801649,166.2110088
,51,-31,-18,-22,-3.413353427,25.96536745,-59.33053469,87.09606428,57.81937666,-49.75297584,-31.36709495,-19.03696202
,-12,-20,-8,12,-44.16422148,-88.4488659,-25.07920058,16.38143561,52.35676783,-16.29786922,129.9139571,-40.43658109
,40,22,-4,-171,20.62460735,-39.44699717,-108.0215077,-90.53015535,-57.55641151,3.72244909,-148.1157045,161.6450478
,142,159,125,41,95.67394694,-46.52267609,100.1511687,111.9115633,84.09475357,123.0859343,-114.9390188,93.4665157
,12,5,-92,95,51.22118527,-51.06363952,63.27833949,165.1422825,-36.73401686,10.98644293,31.37753155,23.14293705
,-27,19,80,3,-69.33536336,9.000034696,-21.26469931,-35.04322593,-11.55090362,-20.79062779,7.807072571,77.73159628
,105,9,159,-145,-36.9773225,-29.50264068,-6.39819575,179.3363763,-175.9478338,7.829621945,-146.728801,-79.61500612
,2,4,-29,-27,13.39107707,4.793944427,-6.638061606,126.9493462,32.6910376,-28.17337494,-27.86658259,172.6570875
,-6,-109,18,107,11.04828151,-33.55699881,-83.81270763,-48.97045466,55.15036086,0.538153281,-66.51946519,-90.33153281
,-32,2,-86,-77,17.38714179,3.253099519,86.33265088,70.45634501,103.2895464,8.086243841,16.36304318,-65.6801054
,-1,-9,20,-10,-62.05965487,-68.97743113,27.70759563,-30.72793379,17.14466099,-15.41127213,102.7500163,64.16067497
,10,-3,7,-12,-22.73658179,21.26805648,53.94133079,-64.68698905,10.22929077,10.3235758,29.24553403,0.803357879
,-3,-4,1,-5,-63.91675191,-16.99731213,29.98267077,41.12330681,-52.06197478,0.47737146,88.73908461,-58.61119435
,0,33,7,9,22.88751934,-6.140898891,105.6371571,-21.00630643,15.07484941,-81.7667376,-64.74851383,-6.109123533
,0,-9,-8,-110,120.2511029,-20.83451497,-113.921224,96.67897679,-28.67830495,3.724064243,57.75649414,82.29302237
,-8,-12,17,114,-9.026054972,-4.460847258,-61.99208223,-45.90491828,31.03201332,42.54309337,125.3337919,57.85687674
,-15,-3,-2,-25,-12.55097315,21.5596152,13.82220384,56.43297082,2.084440654,11.72051038,-48.06140252,53.600282
,25,-25,39,-16,14.30832493,38.48620775,-19.07679724,-30.84320564,-49.95368028,9.7688368,-88.62337825,-156.322843
,-18,-5,-51,38,-12.02205795,-135.2084135,2.077949515,25.29890656,-26.60120798,-37.13323107,-167.4466809,16.04635195
,-9,4,-27,-7,54.81930064,-0.7943132,45.14814386,54.88982481,28.03600523,85.00556529,63.08903626,45.46795684
,-7,-4,14,14,-22.81405966,-45.26047361,73.2338992,39.24968329,-35.16601508,-169.1105173,-96.76253565,-21.50388389
,-2,12,-6,0,-33.23458939,2.690653796,63.26711551,1.95298163,-28.2289913,-104.4869077,57.39230034,-4.632187777
,-7,-10,9,23,2.941102977,66.35763669,2.17082769,40.23008065,-0.562292375,97.79676724,159.5456401,-144.8406354
,-14,-18,-28,-15,45.19838077,-41.80530716,-53.44022265,-41.60300234,-2.781411426,-160.7076652,171.4866067,28.1299989
,6,-9,-8,-38,-25.26791163,169.9834485,-34.13544411,-23.68454255,-30.42996255,120.1552539,42.74146066,-120.1476318
,12,-10,-14,22,11.49248116,16.81814442,38.44796473,60.88173269,5.826454024,-48.83584628,-55.411645,-35.08939276
,16,40,-23,3,30.60350639,-24.87058975,119.7034572,-43.95630668,39.51560053,108.5360967,119.4529088,-133.4848116
,4,-34,-34,-96,-1.458495053,-17.12088786,56.40829159,-60.07083664,13.42574146,55.85628394,-66.87920125,80.80367766
,26,6,8,-13,35.16818753,-15.13567201,-26.26241606,81.11184268,66.91382335,61.02225302,-134.7580723,2.874703681
,4,20,-3,53,18.52999187,-37.01669226,-51.48365561,-9.705336864,-24.7465347,54.69247951,129.438301,-133.0730003
,-21,13,-35,-5,-114.9252089,19.46234087,-70.42030714,31.46868705,87.24863248,-37.0400481,-146.924345,123.9573694
,-162,34,-3,4,-28.43722285,0.771836055,33.28356119,-117.7945077,36.42417798,23.092083,22.17885334,65.33246402
,-139,23,25,-133,47.95474832,-3.415665986,70.04354761,-48.90700191,28.98626649,69.06134179,55.46581464,143.1362912
